dish_id,total_calories,total_mass,total_fat,total_carb,total_protein,ingredients
dish_1562700931,164.234955,312.0,10.135185,16.253616,4.613582,"apple: 10.669828g, mixed greens: 53.349144g, lemon juice: 2.133966g, salt: 0.655155g, onions: 4.267931g, olive oil: 9.144828g, squash: 103.575829g, vinegar: 2.133966g, parsley: 0.533491g, cauliflower: 117.0g, millet: 8.535863g"
dish_1560539340,196.53833,228.0,19.818401,9.337587,22.851414,"pepper: 4.185431g, garlic: 0.523179g, cilantro: 1.046358g, olive oil: 4.185431g, caesar salad: 70.0g, onions: 4.185431g, lemon juice: 2.092715g, arugula: 5.231788g, jalapenos: 0.261589g, salt: 0.261589g, tomatillo: 10.463576g, quinoa: 20.927153g, fish: 104.635757g"
dish_1567789230,689.428406,300.0,56.708199,9.1372,34.373402,"radishes: 12.799999g, bell peppers: 16.0g, olive oil: 12.799999g, garlic: 0.8g, mustard: 0.8g, vinegar: 6.4g, cucumbers: 16.0g, sausage: 111.0g, scrambled eggs: 123.0g, salt: 0.4g"
dish_1558639662,16.02,89.0,0.178,3.471,0.801,cherry tomatoes: 89.0g
dish_1558724766,83.719994,161.0,0.322,22.540001,0.483,apple: 161.0g
dish_1558640781,80.079994,154.0,0.308,21.559999,0.462,apple: 154.0g
dish_1562700885,29.25,117.0,0.351,5.85,2.106,cauliflower: 117.0g
dish_1558629013,26.400002,80.0,0.24,6.4,0.56,strawberries: 80.0g
dish_1556572657,41.399998,36.0,3.852,2.268,0.288,olives: 36.0g
dish_1567024135,317.785828,147.0,12.219193,35.093388,15.986,"salt: 0.028846g, cheese pizza: 86.0g, spinach (cooked): 0.576923g, shallots: 0.230769g, garlic: 0.115385g, lemon juice: 0.028846g, wine: 0.115385g, eggplant: 1.153846g, chicken thighs: 23.076923g, squash: 1.153846g, mushroom: 1.153846g, olive oil: 0.057692g, quinoa: 2.307692g, roasted potatoes: 31.0g"
dish_1561576737,357.472565,519.0,13.912635,20.959461,39.046108,"salt: 2.384157g, chard: 3.255464g, squash: 99.630089g, oregano: 0.323601g, eggplant: 85.294121g, arugula: 20.819405g, basil: 0.517762g, butter: 1.035523g, olive oil: 5.489136g, vinegar: 0.610399g, white wine: 0.258881g, blueberries: 1.302185g, pepper: 0.538108g, chicken: 103.552315g, cauliflower: 134.0g, walnuts: 0.651093g, cream: 4.142092g, mushroom: 5.177616g, wheat berry: 10.355231g, caesar salad: 37.0g, rosemary: 0.323601g, lemon juice: 0.258881g, thyme: 0.323601g, garlic: 1.035523g, shallots: 0.517762g, mustard: 0.203466g"
dish_1566849233,94.800003,117.0,7.33,7.94,2.48,"avocado: 47.0g, mixed greens: 70.0g"
dish_1568649354,72.870728,129.0,1.676927,14.402927,1.740146,"broccoli: 49.7561g, berries: 78.0g, olive oil: 1.243902g"
dish_1562010865,376.24295,216.0,26.149803,7.233953,28.117785,"pepper: 0.325243g, mustard: 0.615616g, garlic: 1.67034g, pecans: 1.96997g, chard: 9.84985g, lemon juice: 1.300971g, cabbage: 13.009708g, mayonnaise: 2.601942g, wheat berry: 13.009708g, arugula: 55.159161g, carrot: 3.252427g, olive oil: 8.530365g, vinegar: 1.846847g, parsley: 0.650485g, blueberries: 3.93994g, jalapenos: 0.162621g, pork: 97.572815g, salt: 0.531991g"
dish_1558460205,1.84,8.0,0.032,0.288,0.232,spinach (raw): 8.0g
dish_1563465805,32.43,23.0,1.564,4.14,0.483,roasted potatoes: 23.0g
dish_1560455399,138.498901,149.0,13.729533,6.48775,10.835825,"pepper: 0.929624g, fish: 46.481178g, chard: 37.0g, blueberries: 5.307444g, almonds: 1.061489g, olive oil: 6.337608g, parsley: 0.381575g, nopales: 1.394435g, lime: 1.394435g, salt: 0.248889g, corn: 9.296236g, arugula: 2.324059g, jicama: 1.859247g, vinegar: 1.061489g, spinach (raw): 26.537216g, mustard: 0.265372g, chive: 0.116203g, sour cream: 2.324059g, garlic: 0.232406g, carrot: 4.447037g"
dish_1564428475,261.616272,370.0,12.314557,32.755318,8.607536,"cauliflower: 173.0g, quinoa: 79.233231g, pears: 11.885715g, shallots: 0.396166g, mixed greens: 59.428574g, thyme: 0.396166g, onions: 7.131428g, mustard: 0.594286g, arugula: 7.923323g, vinegar: 4.754286g, cherry tomatoes: 9.508572g, salt: 1.188517g, garlic: 2.872259g, olive oil: 9.904737g, parsley: 1.584664g, lemon juice: 0.198083g"
dish_1560888849,168.964127,107.0,5.855534,7.567453,20.427921,"lemon juice: 0.312216g, wheat berry: 6.24432g, parsley: 0.624432g, chicken: 62.443195g, salt: 0.078054g, olive oil: 1.248864g, roasted potatoes: 34.0g, garlic: 0.312216g, thyme: 0.156108g, shallots: 0.019513g, spinach (raw): 1.56108g"
dish_1565987015,14.72,64.0,0.256,2.304,1.856,spinach (raw): 64.0g
dish_1561060703,538.466736,445.0,23.648355,44.77372,37.730045,"chili: 0.150499g, ginger: 0.300997g, onions: 4.842345g, sour cream: 1.455343g, thyme: 0.090959g, wine: 0.727671g, cucumbers: 6.253369g, jalapenos: 0.601995g, brown rice: 12.039891g, spinach (raw): 25.408438g, mushroom: 5.457534g, olive oil: 5.727068g, brussels sprouts: 39.0g, cilantro: 0.601995g, salt: 0.352312g, lime: 0.075249g, pasta: 29.10685g, bok choy: 33.0g, pineapple: 64.0g, cream: 1.455343g, lemon juice: 0.601995g, garlic: 2.533655g, figs: 6.253369g, cherry tomatoes: 6.253369g, salmon: 60.199455g, mustard: 0.312668g, tofu: 44.0g, chard: 12.506739g, vinegar: 2.501348g, cheese pizza: 41.0g, shallots: 1.805984g, beef: 36.38356g"
dish_1558468547,6.97,34.0,0.102,1.156,0.306,squash: 34.0g
dish_1562963153,386.477264,521.0,33.622898,28.585857,35.674641,"fish: 163.576157g, salt: 0.40894g, lemon juice: 3.271523g, olive oil: 6.543046g, cilantro: 1.635762g, lettuce: 33.0g, radishes: 35.0g, tomatillo: 16.357615g, pepper: 6.543046g, cherry tomatoes: 73.0g, quinoa: 32.715229g, arugula: 8.178807g, jalapenos: 0.40894g, onions: 6.543046g, cucumbers: 64.0g, garlic: 0.817881g, roasted potatoes: 69.0g"
dish_1567537185,402.981781,185.0,22.945698,7.198614,38.144672,"onions: 1.899872g, vinegar: 0.949936g, chili: 0.949936g, green onions: 0.949936g, beef: 142.490372g, white rice: 18.998716g, broccoli: 9.499358g, soy sauce: 0.949936g, garlic: 0.949936g, salt: 0.237484g, olive oil: 1.424904g, orange juice: 0.949936g, kale: 4.749679g"
dish_1562945445,362.168335,463.0,10.770931,42.584671,25.137182,"sweet potato: 74.146347g, broccoli: 65.365852g, greek yogurt: 65.469917g, egg whites: 106.0g, milk: 70.104958g, chia seeds: 16.425127g, grapes: 62.0g, olive oil: 3.487805g"
dish_1563566725,241.313019,206.0,7.40534,39.206856,7.718408,"olive oil: 0.990291g, olives: 54.0g, wild rice: 118.0g, wheat berry: 33.009708g"
dish_1558028007,54.669998,71.0,0.071,12.07,1.42,potatoes: 71.0g
dish_1567801468,86.239998,196.0,4.116,8.428,6.272,caesar salad: 196.0g
dish_1558636763,60.839996,117.0,0.234,16.379999,0.351,apple: 117.0g
dish_1560368110,16.02,89.0,0.178,3.471,0.801,cherry tomatoes: 89.0g
dish_1568405183,72.402832,64.0,6.906353,2.248366,1.364915,"salt: 0.20915g, tomatoes: 4.183007g, garlic: 0.627451g, mustard: 0.418301g, cucumbers: 6.692811g, olive oil: 6.692811g, mustard greens: 8.366014g, spinach (raw): 33.464054g, vinegar: 3.346405g"
dish_1565036788,186.12999,70.0,6.58,23.450001,7.84,cheese pizza: 70.0g
dish_1562963109,381.527283,488.0,33.556896,27.628859,35.212646,"garlic: 0.817881g, lemon juice: 3.271523g, onions: 6.543046g, pepper: 6.543046g, fish: 163.576157g, quinoa: 32.715229g, tomatillo: 16.357615g, radishes: 35.0g, cilantro: 1.635762g, salt: 0.40894g, cucumbers: 64.0g, olive oil: 6.543046g, arugula: 8.178807g, jalapenos: 0.40894g, cherry tomatoes: 73.0g, roasted potatoes: 69.0g"
dish_1558031526,76.942001,62.0,0.124,18.228001,0.992,yam: 62.0g
dish_1562700718,329.380035,255.0,17.849949,7.933404,33.031891,"bok choy: 3.690741g, spinach (cooked): 3.690741g, salt: 0.138403g, onions: 3.690741g, olive oil: 0.738148g, vinegar: 0.184537g, mushroom: 110.0g, beef: 110.722244g, shallots: 7.381483g, millet: 14.762965g"
dish_1560799590,298.019379,163.0,16.460997,28.491785,9.947558,"spinach (raw): 56.240124g, vinegar: 4.49921g, apple: 4.49921g, salt: 0.1406g, olive oil: 8.998421g, mustard: 1.124803g, onions: 8.998421g, pizza: 74.0g, cranberries: 4.49921g"
dish_1559842274,306.393005,53.0,26.235001,12.031,11.872001,almonds: 53.0g
dish_1561580406,203.281494,171.0,7.524766,17.318661,17.090221,"wheat berry: 26.659367g, lemon juice: 0.091484g, onions: 1.411765g, white wine: 0.091484g, salt: 0.365937g, pepper: 0.182968g, cheese: 0.705882g, caesar salad: 53.0g, pesto: 5.647059g, cherry tomatoes: 3.529412g, shallots: 0.182968g, spinach (raw): 1.411765g, cream: 1.463747g, butter: 0.365937g, thyme: 0.114355g, olive oil: 0.365937g, rosemary: 0.114355g, basil: 0.182968g, garlic: 0.365937g, chicken: 36.593674g, mushroom: 1.829684g, pasta: 35.294117g, arugula: 0.914842g, oregano: 0.114355g"
dish_1562958445,24.15,21.0,2.247,1.323,0.168,olives: 21.0g
dish_1562011765,423.923004,283.0,23.582834,14.153584,39.041424,"jalapenos: 0.220874g, mayonnaise: 3.533981g, olive oil: 1.877345g, garlic: 1.76699g, carrot: 4.417476g, brussels sprouts: 99.384995g, salt: 0.717799g, pepper: 0.565979g, wheat berry: 17.669903g, pork: 132.524261g, cabbage: 17.669903g, lemon juice: 1.76699g, parsley: 0.883495g"
dish_1557861605,35.099998,39.0,5.07,0.0,7.176,fish: 39.0g
dish_1560961059,268.459991,172.0,5.68,46.792999,7.6272,"cream cheese: 14.2g, bagels: 56.799999g, sweet potato: 101.0g"
dish_1562775275,173.680008,318.0,2.352,35.919998,4.636,"cantaloupe: 98.0g, oatmeal: 136.0g, berries: 84.0g"
dish_1566333118,239.309998,90.0,8.46,30.150002,10.08,cheese pizza: 90.0g
dish_1565799617,294.22171,520.0,2.849439,29.379562,33.367977,"olive oil: 1.902439g, egg whites: 318.0g, watermelon: 61.0g, berries: 63.0g, sweet potato: 76.097565g"
dish_1560543465,33.880001,77.0,1.617,3.311,2.464,caesar salad: 77.0g
dish_1566851155,295.284393,260.0,11.076624,40.562012,9.830684,"spinach (raw): 42.042042g, onions: 5.045045g, parsley: 3.237487g, olive oil: 7.536098g, thyme: 0.809372g, salt: 2.031296g, quinoa: 161.874344g, lemon juice: 0.404686g, mustard: 0.42042g, arugula: 16.187433g, cucumbers: 8.408408g, vinegar: 3.363364g, garlic: 4.467279g, shallots: 0.809372g, sun dried tomatoes: 3.363364g"
dish_1559245979,116.116005,203.0,0.203,30.855999,0.812,pears: 203.0g
dish_1561392734,84.239998,198.0,0.488,20.936001,1.28,"watermelon: 106.0g, berries: 92.0g"
dish_1560356314,30.544943,27.0,2.913618,0.948529,0.575824,"spinach (raw): 14.117648g, vinegar: 1.411765g, olive oil: 2.823529g, tomatoes: 1.764706g, salt: 0.088235g, garlic: 0.264706g, mustard: 0.176471g, cucumbers: 2.823529g, mustard greens: 3.529412g"
dish_1562790170,103.693726,84.0,9.853384,3.382092,2.015873,"salt: 0.379804g, walnuts: 2.025622g, olive oil: 8.102487g, chard: 10.128109g, mustard: 0.633007g, vinegar: 1.89902g, arugula: 56.717411g, blueberries: 4.051243g, pepper: 0.063301g"
dish_1558721587,95.489998,90.0,2.16,19.799999,2.79,corn on the cob: 90.0g
dish_1562774531,379.824005,254.0,23.179001,28.085999,15.390001,"berries: 78.0g, sausage: 69.0g, roasted potatoes: 59.0g, watermelon: 48.0g"
dish_1558638292,190.309982,356.0,0.755,46.080002,3.179,"cantaloupe: 97.0g, apple: 117.0g, white rice: 43.0g, carrot: 99.0g"
dish_1563827110,220.044998,217.0,7.731999,29.045002,10.210001,"pineapple: 42.0g, caesar salad: 120.0g, cheese pizza: 55.0g"
dish_1564503219,213.859985,242.0,8.008,1.82,29.059999,"bacon: 18.0g, egg whites: 224.0g"
dish_1562010418,209.545135,157.0,13.460272,7.343752,15.532299,"lime: 0.548105g, salt: 0.559512g, onions: 2.19242g, pork: 50.242718g, brussels sprouts: 40.344406g, jalapenos: 0.083738g, vinegar: 2.19242g, pepper: 0.354932g, garlic: 0.669903g, mixed greens: 16.44315g, carrot: 1.674757g, lettuce: 10.962099g, cabbage: 6.699029g, lemon juice: 0.669903g, parsley: 0.334951g, olive oil: 5.123235g, cucumbers: 5.48105g, wheat berry: 6.699029g, mayonnaise: 1.339806g, cherry tomatoes: 4.38484g"
dish_1562690112,428.202332,207.0,31.908749,6.108017,28.666227,"lettuce: 15.860058g, lime: 0.793003g, chicken apple sausage: 103.0g, mixed greens: 23.790089g, olive oil: 6.344024g, cucumbers: 7.930029g, onions: 3.172012g, vinegar: 3.172012g, bacon: 36.0g, pepper: 0.198251g, salt: 0.396501g, cherry tomatoes: 6.344024g"
dish_1559240987,25.070757,51.0,0.60339,5.030649,0.453124,"carrot: 50.277264g, salt: 0.18854g, pepper: 0.031423g, olive oil: 0.502773g"
dish_1561404458,410.311737,259.0,24.921593,15.13535,33.127415,"lime: 1.646772g, salt: 1.156103g, cauliflower: 16.467722g, pepper: 0.055453g, olive oil: 1.093092g, wheat berry: 24.701582g, steak: 123.507912g, carrot: 88.724586g, garlic: 1.646772g"
dish_1566835701,370.186829,744.0,2.965756,28.018244,51.613903,"egg whites: 480.0g, salsa: 198.0g, sweet potato: 64.390244g, olive oil: 1.609756g"
dish_1563294465,116.949997,237.0,0.391,30.293999,1.414,"pineapple: 83.0g, watermelon: 79.0g, grapes: 75.0g"
dish_1567023184,191.507187,195.0,8.071156,10.141688,20.305752,"olives: 40.0g, chicken: 50.0g, caesar dressing: 7.95112g, kimchi: 44.0g, kale: 47.706718g, parmesan cheese: 4.96945g, croutons: 0.372709g"
dish_1566936323,368.292206,318.0,24.078575,11.995163,45.8591,"chive: 0.204953g, chicken thighs: 112.307693g, wine: 0.561538g, white beans: 16.396242g, eggplant: 5.615385g, lemon juice: 0.140385g, snow peas: 3.279248g, olive oil: 3.560018g, pepper: 0.102477g, spinach (cooked): 2.807693g, quinoa: 11.23077g, salt: 0.345338g, fish: 81.981209g, artichokes: 4.099061g, lime: 1.639624g, cauliflower: 52.0g, squash: 5.615385g, parsley: 0.204953g, mushroom: 5.615385g, arugula: 2.459436g, onions: 4.099061g, shallots: 1.123077g, garlic: 0.971444g, bell peppers: 1.639624g"
dish_1563216381,34.649998,99.0,0.396,6.93,2.376,broccoli: 99.0g
dish_1563305948,207.360931,178.0,10.554449,6.453704,22.251265,"croutons: 0.08554g, salt: 0.175442g, apple: 3.184834g, wheat berry: 6.073242g, lemon juice: 0.303662g, kale: 10.949083g, onions: 6.369668g, olive oil: 7.584317g, cranberries: 3.184834g, shallots: 0.018979g, chicken: 60.732426g, mushroom: 30.0g, vinegar: 3.184834g, spinach (raw): 41.328735g, parmesan cheese: 1.14053g, mustard: 0.796209g, caesar dressing: 1.824847g, thyme: 0.151831g, garlic: 0.303662g, parsley: 0.607324g"
dish_1567106870,504.820892,211.0,27.284149,38.667736,25.230873,"blue cheese: 4.902127g, onions: 1.42539g, pizza: 107.0g, olive oil: 6.821248g, garlic: 0.204255g, walnuts: 3.268085g, mixed greens: 8.170213g, salt: 0.257707g, spinach (cooked): 1.42539g, lettuce: 21.242554g, bok choy: 1.42539g, millet: 5.701559g, vinegar: 3.339355g, mustard: 0.204255g, shallots: 2.85078g, beef: 42.761692g"
dish_1567538303,617.449158,307.0,36.129631,15.257855,53.626446,"green onions: 1.288832g, pepper: 3.368421g, chili: 1.288832g, white rice: 25.776636g, vinegar: 1.288832g, lemon juice: 2.245614g, soy sauce: 1.288832g, orange juice: 1.288832g, garlic: 1.569534g, salt: 0.462559g, beef: 193.324783g, kale: 6.444159g, parsley: 0.561404g, olive oil: 6.424476g, arugula: 28.070175g, onions: 2.577664g, chickpeas: 11.22807g, broccoli: 12.888318g, pears: 5.614035g"
dish_1559846825,252.700012,95.0,9.215,31.35,10.45,pizza: 95.0g
dish_1561749348,165.446945,93.0,8.394006,3.661341,17.270729,"brown rice: 13.966586g, arugula: 2.793317g, salmon: 69.832924g, thyme: 0.087291g, olive oil: 2.653651g, pepper: 3.491647g, salt: 0.174582g"
dish_1559243704,116.116005,203.0,0.203,30.855999,0.812,pears: 203.0g
dish_1562785328,133.92334,91.0,8.950898,12.527754,2.922612,"apple: 10.612245g, shallots: 2.122449g, garlic: 0.530612g, bulgur: 10.612245g, lemon juice: 1.061225g, salt: 0.265306g, olive oil: 8.489797g, mustard greens: 31.836735g, cranberries: 2.122449g, parsley: 2.122449g, arugula: 21.224489g"
dish_1558116146,76.589996,111.0,0.222,19.980001,0.777,grapes: 111.0g
dish_1561577177,234.606445,156.0,11.785346,24.279522,9.124969,"tofu: 41.0g, chard: 2.532027g, blueberries: 1.012811g, vinegar: 0.474755g, pepper: 0.015825g, cheese pizza: 37.0g, walnuts: 0.506405g, salt: 0.094951g, roasted potatoes: 57.0g, olive oil: 2.025622g, mustard: 0.158252g, arugula: 14.179353g"
dish_1568665935,154.222,58.0,5.452,19.43,6.496,cheese pizza: 58.0g
dish_1560368691,140.755188,112.0,11.999318,7.191059,2.918753,"carrot: 10.541177g, lettuce: 13.176471g, pumpkin seeds: 5.270588g, salt: 0.494118g, mustard: 0.823529g, olive oil: 10.541177g, vinegar: 5.270588g, arugula: 39.529411g, mixed greens: 26.352942g"
dish_1561654756,256.980011,225.0,14.952001,15.3,15.216001,"scrambled eggs: 135.0g, sweet potato: 56.0g, brussels sprouts: 34.0g"
dish_1560802006,35.926495,44.0,1.404505,3.688562,2.727821,"parmesan cheese: 3.584521g, croutons: 0.268839g, kale: 34.411404g, caesar dressing: 5.735234g"
dish_1562602687,721.365173,311.0,52.319649,32.215893,31.824261,"brussels sprouts: 63.96064g, sausage: 106.0g, hash browns: 65.0g, olive oil: 0.639606g, pepper: 0.079951g, salt: 0.319803g, scrambled eggs: 75.0g"
dish_1562949467,24.655609,72.0,1.896585,1.545366,1.053658,"bok choy: 70.243904g, olive oil: 1.756098g"
dish_1565811423,240.057129,290.0,9.221428,22.184019,18.778894,"bell peppers: 0.360733g, garlic: 0.090183g, pepper: 1.764596g, arugula: 1.411676g, jalapenos: 0.045092g, wheat berry: 89.320389g, cabbage: 1.803664g, chili: 0.992015g, tomatoes: 1.228746g, salt: 0.099503g, parsley: 0.045092g, lemon juice: 0.067637g, salmon: 35.291908g, bok choy: 127.0g, lime: 0.022546g, brown rice: 7.058382g, chicken thighs: 18.036636g, olive oil: 4.088342g, thyme: 0.044115g, hominy: 1.228746g"
dish_1558632959,16.02,89.0,0.178,3.471,0.801,cherry tomatoes: 89.0g
dish_1563464429,140.990005,103.0,7.398,12.278,6.892,"bacon: 17.0g, berries: 86.0g"
dish_1558725112,554.059021,330.0,39.556,40.523003,21.851,"almonds: 79.0g, brussels sprouts: 100.0g, honeydew melons: 151.0g"
dish_1564169878,732.513428,341.0,36.986099,36.232471,63.006413,"tomatoes: 18.545208g, garlic: 1.854521g, onions: 0.46363g, chili: 1.622706g, tortilla: 74.180832g, salt: 0.46363g, cilantro: 1.854521g, olive oil: 0.92726g, chicken thighs: 185.452072g, cheese: 55.635624g"
dish_1558028057,151.479996,28.0,11.759999,0.392,10.360001,bacon: 28.0g
dish_1565812186,324.978424,266.0,15.806602,12.315649,32.823948,"salt: 0.244032g, hominy: 8.85721g, lemon juice: 0.487553g, parsley: 0.325035g, olive oil: 3.960047g, mustard: 0.271289g, garlic: 0.65007g, cabbage: 13.001409g, chicken thighs: 130.014084g, pineapple: 57.0g, tomatoes: 8.85721g, chili: 7.150775g, walnuts: 0.868124g, bell peppers: 2.600282g, lime: 0.162518g, arugula: 24.307461g, vinegar: 0.813866g, blueberries: 1.736247g, chard: 4.340618g, jalapenos: 0.325035g, pepper: 0.027129g"
dish_1561406817,273.385437,243.0,0.959091,57.742405,6.795967,"carrot: 34.504005g, olive oil: 0.34504g, couscous: 79.0g, salt: 0.12939g, pepper: 0.021565g, white rice: 129.0g"
dish_1558115241,85.470001,111.0,0.111,18.870001,2.22,potatoes: 111.0g
dish_1566331868,453.66507,372.0,13.206176,40.116787,44.296608,"brussels sprouts: 101.353012g, onions: 5.784506g, salt: 3.399018g, tomatoes: 14.461265g, bell peppers: 14.461265g, garlic: 2.892253g, pepper: 0.668989g, millet: 28.922529g, chicken: 115.690117g, fried rice: 66.0g, jalapenos: 5.784506g, spinach (raw): 5.784506g, olive oil: 6.798036g"
dish_1558630072,294.427002,295.0,13.952,42.058998,7.917001,"apple: 142.0g, almonds: 27.0g, grapes: 75.0g, cauliflower: 51.0g"
dish_1558375583,386.134003,251.0,24.661001,5.224,37.497002,"mixed greens: 20.0g, sausage: 89.0g, deprecated: 142.0g"
dish_1566931519,130.130005,182.0,10.101001,10.556,2.73,"mixed greens: 91.0g, olives: 91.0g"
dish_1565724269,527.548767,311.0,18.378778,41.778172,47.436829,"pizza: 102.0g, chicken: 108.634056g, spinach (raw): 2.715851g, wheat berry: 10.863405g, olive oil: 4.172681g, thyme: 0.271585g, salt: 0.135793g, lemon juice: 0.54317g, shallots: 0.033948g, broccoli: 80.0g, garlic: 0.54317g, parsley: 1.086341g"
dish_1563812570,369.08429,320.0,17.96558,11.348774,37.687,"egg whites: 217.0g, mixed greens: 34.838707g, turkey bacon: 49.0g, granola: 8.709677g, blackberries: 3.483871g, raspberries: 3.483871g, vinaigrette: 3.483871g"
dish_1565813414,139.720078,179.0,9.889826,3.935386,12.944803,"garlic: 0.072785g, salt: 0.072785g, mustard: 0.14557g, blueberries: 2.329114g, olive oil: 2.329114g, tofu: 156.0g, spinach (raw): 14.556962g, vinegar: 1.164557g, radishes: 2.329114g"
dish_1561148303,119.654999,45.0,4.23,15.075001,5.04,cheese pizza: 45.0g
dish_1568401064,787.709961,572.0,31.225998,18.445999,108.667999,"broccoli: 71.0g, mixed greens: 42.0g, chicken: 334.0g, avocado: 125.0g"
dish_1559844090,168.430008,331.0,0.593,43.579998,1.771,"strawberries: 77.0g, pears: 200.0g, mandarin oranges: 54.0g"
